,Unnamed: 0,Unnamed: 0.1,hmid,wid,reflection_period,original_hm,modified,num_sentence,ground_truth_category,predicted_category,match,sentence
1153,132681,47812,75740.0,12886.0,3m,Recently I received a raise a work.  I had just completed my yearly review with my manager and did not feel well.  The next week I received an email from my boss informing me that I had received a raise.  I was surprised and pleased at the same time.,True,4.0,,achievement,0.0,Recently I received a raise a work.
1371,36015,30150,57991.0,2291.0,24h,I spent time with good friends playing poker and drinking beer.,True,1.0,,bonding,0.0,I spent time with good friends playing poker and drinking beer.
820,175164,82568,110688.0,12911.0,24h,One thing that has made me happy in the last 24 hours was purchasing the game Skyrim for my XBOX One.,True,1.0,,leisure,0.0,One thing that has made me happy in the last 24 hours was purchasing the game Skyrim for my XBOX One.
513,180100,86903,115052.0,103.0,24h,I finished watching a really great series on Netflix and am looking forward to the next season.,True,1.0,,leisure,0.0,I finished watching a really great series on Netflix and am looking forward to the next season.
1468,152999,64353,92360.0,830.0,3m,The local record store has an old compilation of The Mighty Sparrow songs.,True,1.0,,achievement,0.0,The local record store has an old compilation of The Mighty Sparrow songs.
413,36302,30361,58203.0,1597.0,24h,I read an enjoyable book.,True,1.0,,leisure,0.0,I read an enjoyable book.
109,134738,49447,77380.0,175.0,3m,It made me happy to buy a new phone with my own money.,True,1.0,achievement,achievement,0.0,It made me happy to buy a new phone with my own money.
1147,43702,35711,63579.0,985.0,3m,"See win the soccer team of my region, the game was a classic against the most difficult rival.",True,1.0,,achievement,0.0,"See win the soccer team of my region, the game was a classic against the most difficult rival."
1277,160440,70446,98506.0,1506.0,3m,Attending a close friend's wedding and spending time with all of our friends that we haven't seen in a long time.,True,1.0,,bonding,0.0,Attending a close friend's wedding and spending time with all of our friends that we haven't seen in a long time.
1336,9045,7209,34934.0,13443.0,24h,I got to see my brother this afternoon.,True,1.0,,affection,0.0,I got to see my brother this afternoon.
1205,176126,83392,111519.0,137.0,24h,"I met my step goal twice last week, which is especially good when you consider I normally don't hit it at all.",True,1.0,,achievement,0.0,"I met my step goal twice last week, which is especially good when you consider I normally don't hit it at all."
1080,159006,69213,97265.0,335.0,3m,"I can remember the graduation day i got the degree certificate, the smile on my parent's face made the 3 years of hell worth it.",True,1.0,affection,affection,0.0,"I can remember the graduation day i got the degree certificate, the smile on my parent's face made the 3 years of hell worth it."
583,138700,52519,80460.0,5587.0,3m,My son has autism and had never had a conversation with me about his day at school.  One day he told me about his day on a whim. I was very happy.,True,3.0,,affection,2.0,I was very happy.
845,43778,35773,63641.0,6071.0,3m,I was happy after an inital shock of finding out that I am expecting for the fourth time.  I was happy because I have all boys and it gave me hope of having a little girl a dream I have had my whole life as I have thought that what I should have been having the whole time even thought I love my boys more than anything.,True,2.0,,enjoy_the_moment,1.0, I was happy because I have all boys and it gave me hope of having a little girl a dream I have had my whole life as I have thought that what I should have been having the whole time even thought I love my boys more than anything.
830,194181,98898,127117.0,1705.0,24h,"I am boiling chicken to make dinner. When I asked my dog if he wanted some chicken, he smiled. That made my day!",True,3.0,,affection,2.0,That made my day!
802,149974,61798,89790.0,455.0,3m,"I had heard many good things about Kerala from a lot of people and so when I decided to take a vacation with my family, Kerala turned out to be the perfect destination. Since everyone around me praised the place for itas beautiful scenery and the relaxation that it offered, I thought it would be an ideal destination for family bonding.
TravelTriangle was discovered via internet ad and I was attracted to their concept of connecting you with multiple travel agents for competitive quotes and itineraries. I chose Best Holidays India Pvt. Ltd. as my agent and was soon sorted when it came to booking a land package for my trip.
We reached Kochi at 2 PM and we were picked up from the Ernakulam railway station and taken to Munnar. On the way, we had our lunch and also saw a waterfall. We then went to the Elephant Park but, unfortunately, it was closed. So we checked into the hotel and relaxed for a while eventually retiring for the night.
We visited a number of places this day. First one was Rose garden and it was followed by a visit to the Mattupetty dam. Next was the Eravikulam National Park and the experience there was nice although we couldnat see any animals. The scenery and natural ambience there was amazing. Later, after coming back, we went for a massage and that was quite a relaxing experience.",True,14.0,,affection,14.0,"Later, after coming back, we went for a massage and that was quite a relaxing experience."
1385,149486,61361,89348.0,1092.0,3m,I bought a new care last week.,True,1.0,,achievement,0.0,I bought a new care last week.
767,170606,78697,106800.0,713.0,3m,Last night I played a few rounds of Titanfall 2 with a long-distance friend from California.,True,1.0,,bonding,0.0,Last night I played a few rounds of Titanfall 2 with a long-distance friend from California.
634,158953,69178,97229.0,13041.0,3m,"I took my cat Tommy to the vet last month because he had been able to eat for several weeks.  It was the same problem he had in November last year. the vet said he had an abscess in his mouth that was causing the pain which resulted in his inability to eat.  They took xrays and tests and gave him a steroid shot, etc.  I did not get the results or cause, but my cat was better (or so I thought).  It cost me $800 and being unemployed, it took me 3 months to pay back the loan i had gotten in order to pay for the vet bill.  Then in march, Tommy started having the same issue.  It had been 3 weeks since he had eaten much of anything. He was withering away before me and I was terrified he was going to die. I didn't know what to do. I didn't have the another $800 to take him back to the vet and I couldn't borrow again.  So I began an email campaign to the owner of the vet in order to get him to help Tommy and no cost or some type of low fee. It took more than a week but he finally called and said to bring Tommy in.  He gave Tommy a shot and some medicine and said that his abscess was benign.  Now Tommy is doing just fine.  I was/am so happy.  Without an option to pay, I was certain I would have had no option but to put him down.  But thanks to a little persuasion, a kind vet and the grace of god, Tommy is still here today to play with little kitty.  Tommy, little kitty and I are all very happy.",True,19.0,,affection,9.0,I didn't know what to do.
